"X","Y","D_epicenter(km)","Geo_zone","Footprint(m2)","Num_floors","Construction_year","Building_type","AB 0s","AB -1s","AB 0.05s","AB 0.1s","AB 0.5s","AB 1s","AB 1.5s","AB 2s","AB 3s","AB 4s","Damage_state"
7474344.028,4842794.536,4.69,"z6",105,1,1950,"bt3.",0.230261,11.8005,0.32141,0.484898,0.232164,0.080515,0.0404027,0.0245115,0.011039,0.00640336,"ds0."
7474797.396,4842441.568,4.71,"z5",55,1,1950,"bt3.",0.234322,10.5242,0.336545,0.516368,0.21152,0.0689473,0.0342501,0.0204586,0.0091729,0.00533215,"ds0."
7475845.608,4841898.54,4.76,"z8",63,1,1950,"bt3.",0.22656,11.9417,0.314781,0.472623,0.233162,0.0820339,0.0412881,0.0251621,0.0113516,0.00658984,"ds0."
7475364.66,4842022.192,4.82,"z5",42,1,1954,"bt3.",0.232014,10.4357,0.332929,0.510752,0.209839,0.0684714,0.0340237,0.0203222,0.00911199,0.00529651,"ds0."
7475721.392,4841863.34,4.83,"z5",93,1,1947,"bt3.",0.231804,10.4276,0.332601,0.510241,0.209686,0.0684281,0.0340031,0.0203098,0.00910644,0.00529326,"ds0."
7474212.188,4842669.428,4.87,"z8",42,1,1949,"bt3.",0.224508,11.8476,0.311589,0.467862,0.231556,0.0815341,0.0410437,0.0250063,0.0112803,0.00654708,"ds0."
7474005.46,4842790.728,4.92,"z6",70,1,1948,"bt3.",0.225868,11.6052,0.314575,0.474624,0.228757,0.0794728,0.0398957,0.0241918,0.0108933,0.00631643,"ds0."
7474015.848,4842781.308,4.92,"z8",60,1,1947,"bt3.",0.223575,11.8048,0.310139,0.465699,0.230824,0.0813062,0.0409322,0.0249353,0.0112478,0.0065276,"ds0."
7473987.972,4842793.868,4.93,"z8",44,1,1947,"bt3.",0.223389,11.7963,0.309849,0.465266,0.230677,0.0812606,0.0409099,0.0249211,0.0112413,0.0065237,"ds0."
7473979.228,4842794.316,4.93,"z8",67,1,1948,"bt3.",0.223389,11.7963,0.309849,0.465266,0.230677,0.0812606,0.0409099,0.0249211,0.0112413,0.0065237,"ds0."
7473960.168,4842797.008,4.95,"z8",70,1,1947,"bt3.",0.223016,11.7792,0.309269,0.464401,0.230384,0.0811693,0.0408653,0.0248927,0.0112283,0.0065159,"ds0."
7474420.704,4842407.492,4.95,"z5",36,1,1953,"bt3.",0.229286,10.3309,0.328661,0.504121,0.207848,0.0679071,0.033755,0.0201604,0.00903975,0.00525424,"ds0."
7473949.408,4842797.68,4.95,"z8",70,1,1948,"bt3.",0.223016,11.7792,0.309269,0.464401,0.230384,0.0811693,0.0408653,0.0248927,0.0112283,0.0065159,"ds0."
7473931.692,4842801.268,4.96,"z8",72,1,1948,"bt3.",0.222829,11.7706,0.308979,0.463968,0.230238,0.0811236,0.040843,0.0248784,0.0112218,0.006512,"ds0."
7473921.38,4842802.388,4.97,"z8",59,1,1948,"bt3.",0.222642,11.762,0.308689,0.463536,0.230091,0.0810779,0.0408206,0.0248642,0.0112153,0.0065081,"ds0."
7473892.456,4842806.2,4.98,"z8",64,1,1949,"bt3.",0.222456,11.7535,0.308399,0.463104,0.229944,0.0810323,0.0407983,0.02485,0.0112088,0.0065042,"ds0."
7473903.44,4842804.18,4.98,"z8",87,1,1948,"bt3.",0.222456,11.7535,0.308399,0.463104,0.229944,0.0810323,0.0407983,0.02485,0.0112088,0.0065042,"ds0."
7473865.548,4842810.008,5,"z8",68,1,1947,"bt3.",0.222083,11.7363,0.30782,0.462239,0.229651,0.0809408,0.0407536,0.0248215,0.0111958,0.00649639,"ds0."
7473838.42,4842814.716,5.02,"z8",70,1,1946,"bt3.",0.221709,11.7192,0.30724,0.461374,0.229357,0.0808493,0.0407088,0.024793,0.0111827,0.00648858,"ds0."
7473807.924,4842817.856,5.03,"z8",76,1,1949,"bt3.",0.221523,11.7106,0.306951,0.460942,0.22921,0.0808036,0.0406865,0.0247788,0.0111762,0.00648467,"ds0."
7473792.228,4842820.548,5.04,"z8",59,1,1955,"bt3.",0.221336,11.702,0.306661,0.46051,0.229063,0.0807578,0.0406641,0.0247645,0.0111697,0.00648076,"ds0."
7474299.292,4842377.412,5.05,"z5",48,1,1954,"bt3.",0.227189,10.2503,0.325383,0.49903,0.206313,0.0674717,0.0335477,0.0200356,0.00898403,0.00522165,"ds0."
7473782.14,4842821.892,5.05,"z8",83,1,1947,"bt3.",0.22115,11.6935,0.306372,0.460078,0.228917,0.080712,0.0406417,0.0247503,0.0111632,0.00647686,"ds0."
7473771.976,4842819.276,5.06,"z8",65,1,1950,"bt3.",0.220963,11.6849,0.306082,0.459646,0.22877,0.0806662,0.0406193,0.024736,0.0111566,0.00647295,"ds0."
7473762.128,4842823.892,5.06,"z8",94,1,1950,"bt3.",0.220963,11.6849,0.306082,0.459646,0.22877,0.0806662,0.0406193,0.024736,0.0111566,0.00647295,"ds0."
7473707.252,4842831.98,5.1,"z6",108,1,1954,"bt3.",0.222427,11.4519,0.309236,0.466595,0.226076,0.0786515,0.0394961,0.02394,0.0107787,0.00624806,"ds0."
7473678.552,4842836.468,5.11,"z6",44,1,1948,"bt3.",0.222236,11.4434,0.308939,0.466149,0.225927,0.0786058,0.0394739,0.023926,0.0107723,0.00624425,"ds0."
7473669.132,4842837.364,5.12,"z6",96,1,1953,"bt3.",0.222045,11.4349,0.308643,0.465704,0.225778,0.07856,0.0394516,0.023912,0.0107659,0.00624045,"ds0."
7476537.316,4841270.9125,5.21,"z2",72,1,1952,"bt3.",0.21756,11.6038,0.300622,0.450923,0.227004,0.0804168,0.0405338,0.0247047,0.0111464,0.00646681,"ds0."
7473557.804,4842825.928,5.21,"z6",40,1,1951,"bt3.",0.220327,11.3582,0.305981,0.4617,0.224434,0.0781479,0.0392511,0.0237857,0.0107084,0.00620618,"ds0."
7473423.392,4842867.184,5.28,"z6",45,1,1950,"bt3.",0.218992,11.2986,0.303915,0.458591,0.223387,0.0778269,0.0390949,0.0236874,0.0106637,0.00617952,"ds0."
7475594.936,4841436.22,5.28,"z2",36,1,1948,"bt3.",0.216264,11.5437,0.298616,0.447935,0.225977,0.0800949,0.0403761,0.0246041,0.0111003,0.0064392,"ds0."
7475481.256,4841470.076,5.28,"z2",69,1,1951,"bt3.",0.216264,11.5437,0.298616,0.447935,0.225977,0.0800949,0.0403761,0.0246041,0.0111003,0.0064392,"ds0."
7475444.708,4841471.644,5.29,"z2",40,1,1948,"bt3.",0.216079,11.5352,0.29833,0.447508,0.22583,0.0800488,0.0403536,0.0245898,0.0110937,0.00643526,"ds0."
7473372.14,4842883.664,5.3,"z6",48,1,1953,"bt3.",0.218611,11.2815,0.303325,0.457704,0.223088,0.0777351,0.0390502,0.0236593,0.0106509,0.0061719,"ds0."
7475506.14,4841447.208,5.3,"z2",88,1,1953,"bt3.",0.215894,11.5266,0.298044,0.447082,0.225683,0.0800028,0.0403311,0.0245754,0.0110872,0.00643131,"ds0."
7473344.02,4842871.556,5.33,"z6",60,1,1952,"bt3.",0.218039,11.256,0.302441,0.456374,0.22264,0.0775974,0.0389832,0.0236172,0.0106317,0.00616046,"ds0."
7473725.748,4842481.668,5.34,"z5",158,1,1953,"bt3.",0.221125,10.0165,0.315925,0.484339,0.201858,0.0662057,0.0329447,0.0196728,0.00882205,0.00512694,"ds0."
7475263.316,4841457.016,5.37,"z2",67,1,1948,"bt3.",0.2146,11.4665,0.296043,0.444101,0.224655,0.0796804,0.0401732,0.0244747,0.0110411,0.0064037,"ds0."
7473351.34,4842798.828,5.38,"z6",43,1,1954,"bt3.",0.217088,11.2134,0.30097,0.454161,0.221892,0.0773678,0.0388715,0.0235469,0.0105997,0.00614141,"ds0."
7473266.896,4842880.816,5.39,"z6",75,1,1953,"bt3.",0.216897,11.2049,0.300676,0.453719,0.221742,0.0773219,0.0388491,0.0235328,0.0105933,0.0061376,"ds0."
7473322.272,4842807.436,5.39,"z6",72,1,1952,"bt3.",0.216897,11.2049,0.300676,0.453719,0.221742,0.0773219,0.0388491,0.0235328,0.0105933,0.0061376,"ds0."
7475313.768,4841388.356,5.42,"z2",72,1,1953,"bt3.",0.213677,11.4237,0.294617,0.441975,0.22392,0.07945,0.0400603,0.0244028,0.0110082,0.00638397,"ds0."
7473539.424,4842476.736,5.47,"z5",45,1,1950,"bt3.",0.218421,9.91199,0.311716,0.477802,0.199862,0.0656374,0.0326739,0.0195099,0.00874937,0.00508446,"ds0."
7475525,4841245.50005,5.48,"z2",45,1,1947,"bt3.",0.212571,11.3722,0.292908,0.43943,0.223039,0.0791734,0.0399248,0.0243165,0.0109687,0.0063603,"ds0."
7473230.128,4842739.204,5.51,"z8",70,1,1955,"bt3.",0.212591,11.2994,0.293127,0.440307,0.222139,0.0785969,0.0396072,0.0240924,0.0108623,0.00629673,"ds0."
7473452.764,4842497.572,5.51,"z5",61,1,1950,"bt3.",0.217591,9.87988,0.310425,0.475797,0.199248,0.0654625,0.0325905,0.0194598,0.00872702,0.0050714,"ds0."
7473445.812,4842494.212,5.52,"z5",34,1,1952,"bt3.",0.217384,9.87186,0.310103,0.475297,0.199095,0.0654188,0.0325697,0.0194473,0.00872143,0.00506813,"ds0."
7473428.324,4842497.124,5.53,"z5",48,1,1949,"bt3.",0.217176,9.86384,0.309781,0.474796,0.198941,0.0653751,0.0325489,0.0194348,0.00871584,0.00506487,"ds0."
7473385.948,4842515.284,5.55,"z5",30,1,1946,"bt3.",0.216762,9.8478,0.309137,0.473797,0.198635,0.0652877,0.0325072,0.0194097,0.00870466,0.00505834,"ds0."
7475590.224,4841150.52,5.55,"z2",50,1,1948,"bt3.",0.211283,11.3123,0.29092,0.436466,0.22201,0.0788506,0.0397667,0.0242158,0.0109226,0.00633269,"ds0."
7475529.236,4841097.832,5.62,"z2",94,1,1951,"bt3.",0.209997,11.2525,0.288937,0.433511,0.220982,0.0785277,0.0396085,0.0241151,0.0108765,0.0063051,"ds0."
7475728.344,4841003.608,5.65,"z2",30,1,1953,"bt3.",0.209447,11.2269,0.28809,0.432247,0.220541,0.0783893,0.0395407,0.0240719,0.0108568,0.00629328,"ds0."
7475501.432,4841065.432,5.66,"z2",64,1,1950,"bt3.",0.209264,11.2183,0.287807,0.431826,0.220394,0.0783431,0.0395181,0.0240576,0.0108502,0.00628934,"ds0."
7475903.008,4840833.66,5.77,"z2",60,1,1953,"bt3.",0.207252,11.1246,0.28471,0.427208,0.21878,0.0778358,0.0392695,0.0238994,0.0107779,0.00624605,"ds0."
7475900.316,4840813.032,5.79,"z2",90,1,1952,"bt3.",0.206887,11.1076,0.284149,0.426371,0.218487,0.0777436,0.0392244,0.0238707,0.0107647,0.00623819,"ds0."
7475559.508,4840803.392,5.89,"z2",70,1,1954,"bt3.",0.205066,11.0226,0.281351,0.422198,0.217022,0.0772827,0.0389986,0.0237271,0.0106991,0.00619891,"ds0."
7475477.668,4840821.328,5.9,"z2",49,1,1955,"bt3.",0.204885,11.0141,0.281072,0.421782,0.216875,0.0772367,0.038976,0.0237128,0.0106925,0.00619499,"ds0."
7475587.084,4840769.424,5.91,"z2",81,1,1955,"bt3.",0.204703,11.0057,0.280793,0.421366,0.216729,0.0771906,0.0389534,0.0236984,0.010686,0.00619106,"ds0."
7475579.688,4840735.004,5.95,"z2",76,1,1954,"bt3.",0.203978,10.9718,0.279679,0.419705,0.216144,0.0770065,0.0388632,0.0236411,0.0106597,0.00617538,"ds0."
7475255.692,4840811.572,5.98,"z2",84,1,1955,"bt3.",0.203435,10.9464,0.278846,0.418462,0.215705,0.0768684,0.0387955,0.0235981,0.0106401,0.00616363,"ds0."
7475938.208,4840452.28,6.13,"z2",36,1,1953,"bt3.",0.20073,10.8199,0.2747,0.412276,0.213517,0.076179,0.0384577,0.0233836,0.010542,0.00610501,"ds0."
7475774.855,4840372.41,6.24,"z2",38,1,1953,"bt3.",0.19876,10.7277,0.271684,0.407776,0.211917,0.0756746,0.0382105,0.0232267,0.0104703,0.00606218,"ds0."
7475541.71,4840227.405,6.44,"z2",45,1,1955,"bt3.",0.195208,10.5611,0.266259,0.399677,0.209021,0.0747608,0.0377626,0.0229427,0.0103406,0.0059847,"ds0."
7475689.776,4840010.472,6.62,"z2",70,1,1953,"bt3.",0.192047,10.4125,0.261443,0.392485,0.206432,0.0739428,0.0373616,0.0226886,0.0102246,0.00591548,"ds0."
7474775.98,4840223.752,6.7,"z2",38,1,1952,"bt3.",0.190655,10.347,0.259324,0.38932,0.205287,0.0735807,0.0371841,0.0225763,0.0101733,0.00588489,"ds0."
7475706.144,4839860.7,6.76,"z2",58,1,1955,"bt3.",0.189615,10.298,0.257744,0.38696,0.204431,0.0733098,0.0370513,0.0224922,0.0101349,0.00586202,"ds0."
7476160.2,4839627.24005,6.89,"z6",81,1,1953,"bt3.",0.189255,9.95858,0.258345,0.389951,0.199597,0.0704854,0.0355198,0.0214465,0.00964533,0.00557442,"ds0."
7475356.812,4839653.308,7.05,"z6",83,1,1953,"bt3.",0.186452,9.83106,0.254098,0.383545,0.197304,0.0697732,0.0351727,0.0212298,0.00954706,0.00551622,"ds0."
7475028.805,4839674.84985,7.13,"z6",50,1,1950,"bt3.",0.185064,9.7678,0.251997,0.380376,0.196164,0.069419,0.035,0.0211222,0.00949822,0.00548731,"ds0."
7475614.44,4839207.804,7.41,"z2",85,1,1952,"bt3.",0.178643,9.77927,0.241142,0.362141,0.195312,0.0704175,0.0356329,0.0215963,0.00972637,0.00561873,"ds0."
7475493.83,4838839.28015,7.8,"z2",80,1,1950,"bt3.",0.172333,9.4793,0.231659,0.34795,0.189996,0.0687255,0.0348028,0.0210734,0.00948819,0.00547719,"ds0."
7475493.83,4838839.28015,7.8,"z2",50,1,1952,"bt3.",0.172333,9.4793,0.231659,0.34795,0.189996,0.0687255,0.0348028,0.0210734,0.00948819,0.00547719,"ds0."
7478579.788,4842706.976,3.92,"z5",56,1,1938,"bt2.",0.250721,11.1497,0.362344,0.556443,0.223352,0.0722846,0.0358373,0.0214158,0.00960051,0.00558261,"ds0."
7476430.588,4842413.66,4.11,"z5",66,1,1937,"bt2.",0.246827,11.0017,0.356199,0.546898,0.220558,0.0714987,0.0354637,0.0211903,0.00949975,0.00552356,"ds0."
7474734.05,4843135.50005,4.18,"z5",92,1,1935,"bt2.",0.245381,10.9466,0.353922,0.54336,0.219519,0.0712059,0.0353245,0.0211063,0.00946224,0.00550158,"ds0."
7475424.144,4842636.876,4.23,"z5",33,1,1940,"bt2.",0.244346,10.9072,0.352291,0.540828,0.218774,0.0709959,0.0352247,0.0210461,0.00943532,0.00548581,"ds0."
7476224.312,4842332.276,4.23,"z5",60,1,1938,"bt2.",0.244346,10.9072,0.352291,0.540828,0.218774,0.0709959,0.0352247,0.0210461,0.00943532,0.00548581,"ds0."
7475481.512,4842602.016,4.24,"z5",30,1,1938,"bt2.",0.244139,10.8993,0.351965,0.54032,0.218625,0.0709538,0.0352046,0.021034,0.00942993,0.00548265,"ds0."
7476204.02,4842318.344,4.25,"z5",69,1,1936,"bt2.",0.243931,10.8914,0.351638,0.539813,0.218475,0.0709117,0.0351846,0.0210219,0.00942453,0.00547949,"ds0."
7475673.86,4842488.996,4.26,"z5",105,2,1937,"bt2.",0.243724,10.8835,0.351312,0.539306,0.218326,0.0708695,0.0351646,0.0210098,0.00941913,0.00547632,"ds0."
7475568.5,4842510.75495,4.29,"z5",104,1,1934,"bt2.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds0."
7475433.496,4842555.812,4.3,"z5",53,1,1941,"bt2.",0.242893,10.8518,0.350004,0.537275,0.217727,0.0707006,0.0350842,0.0209614,0.00939748,0.00546365,"ds0."
7476041.348,4842305.592,4.31,"z5",45,1,1934,"bt2.",0.242685,10.8439,0.349677,0.536767,0.217577,0.0706583,0.0350641,0.0209493,0.00939207,0.00546047,"ds0."
7475338.356,4842586.268,4.32,"z5",54,1,1936,"bt2.",0.242477,10.8359,0.34935,0.536258,0.217427,0.070616,0.035044,0.0209371,0.00938664,0.0054573,"ds0."
7475357.26,4842564.556,4.33,"z5",61,1,1938,"bt2.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds0."
7474773.18,4842919.704,4.33,"z5",56,1,1936,"bt2.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds0."
7475344.928,4842571.28,4.33,"z5",53,1,1937,"bt2.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds0."
7476250.88,4842182.024,4.37,"z8",42,1,1939,"bt2.",0.233799,12.2727,0.326078,0.489465,0.238798,0.0837852,0.0421442,0.0257084,0.0116018,0.00674,"ds0."
7475446.336,4842468.192,4.38,"z5",44,1,1936,"bt2.",0.241227,10.7883,0.347385,0.533206,0.216525,0.0703615,0.034923,0.0208641,0.00935404,0.0054382,"ds0."
7475957.492,4842240.124,4.4,"z5",44,1,1936,"bt2.",0.24081,10.7723,0.346729,0.532187,0.216223,0.0702765,0.0348825,0.0208398,0.00934315,0.00543182,"ds0."
7475412.868,4842453.46,4.4,"z5",115,1,1940,"bt2.",0.24081,10.7723,0.346729,0.532187,0.216223,0.0702765,0.0348825,0.0208398,0.00934315,0.00543182,"ds0."
7474774.748,4842823.068,4.41,"z5",60,1,1938,"bt2.",0.240602,10.7644,0.346401,0.531678,0.216072,0.0702339,0.0348623,0.0208276,0.00933769,0.00542863,"ds0."
7475703.228,4842291.132,4.44,"z5",110,1,1945,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds0."
7475305.692,4842458.616,4.45,"z5",34,1,1938,"bt2.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds0."
7474947.396,4842617.02,4.49,"z5",36,1,1936,"bt2.",0.238931,10.7006,0.343776,0.5276,0.214864,0.0698927,0.0347,0.0207297,0.00929398,0.00540303,"ds0."
7474924.076,4842603.12,4.51,"z5",68,1,1935,"bt2.",0.238513,10.6846,0.343119,0.52658,0.214561,0.0698071,0.0346593,0.0207052,0.00928302,0.00539661,"ds0."
7474713.088,4842731.984,4.52,"z5",93,1,1938,"bt2.",0.238304,10.6766,0.342791,0.52607,0.214409,0.0697643,0.0346389,0.0206929,0.00927754,0.0053934,"ds0."
7475411.3,4842310.92,4.53,"z5",80,1,1935,"bt2.",0.238094,10.6686,0.342462,0.525559,0.214258,0.0697215,0.0346185,0.0206806,0.00927205,0.00539019,"ds0."
7474925.872,4842566.796,4.54,"z5",69,1,1937,"bt2.",0.237885,10.6606,0.342134,0.525049,0.214106,0.0696786,0.0345981,0.0206683,0.00926656,0.00538698,"ds0."
7475401.096,4842283.284,4.56,"z5",36,1,1936,"bt2.",0.237466,10.6446,0.341476,0.524028,0.213803,0.0695929,0.0345573,0.0206437,0.00925558,0.00538055,"ds0."
7475462.98,4842246.064,4.57,"z5",31,1,1935,"bt2.",0.237257,10.6365,0.341148,0.523518,0.213651,0.06955,0.0345369,0.0206314,0.00925008,0.00537733,"ds0."
7475469.436,4842236.928,4.58,"z5",48,1,1937,"bt2.",0.237048,10.6285,0.340819,0.523007,0.213499,0.069507,0.0345165,0.0206191,0.00924459,0.00537411,"ds0."
7475390.928,4842219.124,4.63,"z5",82,1,1939,"bt2.",0.236,10.5884,0.339175,0.520454,0.212739,0.0692921,0.0344142,0.0205575,0.00921706,0.005358,"ds0."
7476197.404,4841922.224,4.64,"z2",59,1,1938,"bt2.",0.228122,12.0922,0.317038,0.475363,0.235316,0.0830164,0.0418067,0.0255177,0.0115188,0.00669039,"ds0."
7475205.916,4842291.86,4.64,"z5",85,2,1937,"bt2.",0.23579,10.5804,0.338847,0.519943,0.212587,0.069249,0.0343938,0.0205451,0.00921155,0.00535477,"ds0."
7475546.58,4842112.092,4.66,"z5",84,1,1940,"bt2.",0.235371,10.5644,0.338189,0.518922,0.212282,0.0691629,0.0343528,0.0205204,0.00920052,0.00534832,"ds0."
7475593.588,4842097.36,4.66,"z5",44,1,1936,"bt2.",0.235371,10.5644,0.338189,0.518922,0.212282,0.0691629,0.0343528,0.0205204,0.00920052,0.00534832,"ds0."
7476196.724,4841886.26,4.67,"z2",49,1,1939,"bt2.",0.227567,12.0666,0.316173,0.474076,0.234883,0.0828809,0.0417404,0.0254753,0.0114994,0.00667871,"ds0."
7475081,4842279.05495,4.71,"z5",46,1,1936,"bt2.",0.234322,10.5242,0.336545,0.516368,0.21152,0.0689473,0.0342501,0.0204586,0.0091729,0.00533215,"ds0."
7474586.095,4842582.15005,4.72,"z5",55,1,1936,"bt2.",0.234113,10.5162,0.336216,0.515858,0.211367,0.0689041,0.0342296,0.0204462,0.00916738,0.00532892,"ds0."
7474656.736,4842513.684,4.73,"z5",40,1,1938,"bt2.",0.233903,10.5081,0.335888,0.515347,0.211215,0.0688609,0.034209,0.0204338,0.00916185,0.00532568,"ds0."
7475084.112,4842250.064,4.73,"z5",40,1,1939,"bt2.",0.233903,10.5081,0.335888,0.515347,0.211215,0.0688609,0.034209,0.0204338,0.00916185,0.00532568,"ds0."
7476135.968,4841766.148,4.8,"z2",57,1,1935,"bt2.",0.22516,11.9555,0.312424,0.468496,0.232997,0.0822919,0.041452,0.0252909,0.0114149,0.00662796,"ds0."
7476066.912,4841777.356,4.81,"z2",42,1,1938,"bt2.",0.224975,11.947,0.312136,0.468067,0.232852,0.0822465,0.0414298,0.0252767,0.0114084,0.00662404,"ds0."
7474191.336,4842678.848,4.88,"z8",82,1,1939,"bt2.",0.224322,11.8391,0.311299,0.467429,0.231409,0.0814885,0.0410214,0.0249921,0.0112738,0.00654318,"ds0."
7474459.164,4842462.608,4.89,"z5",101,1,1939,"bt2.",0.230545,10.3793,0.33063,0.50718,0.208767,0.0681678,0.0338791,0.0202351,0.00907312,0.00527376,"ds0."
7474583.488,4842365.568,4.89,"z5",70,1,1935,"bt2.",0.230545,10.3793,0.33063,0.50718,0.208767,0.0681678,0.0338791,0.0202351,0.00907312,0.00527376,"ds0."
7474093.128,4842740.728,4.9,"z8",142,1,1939,"bt2.",0.223949,11.822,0.310719,0.466564,0.231117,0.0813974,0.0409768,0.0249637,0.0112608,0.00653539,"ds0."
7474121.604,4842712.7,4.9,"z8",82,1,1937,"bt2.",0.223949,11.822,0.310719,0.466564,0.231117,0.0813974,0.0409768,0.0249637,0.0112608,0.00653539,"ds0."
7474117.12,4842714.496,4.9,"z8",58,1,1939,"bt2.",0.223949,11.822,0.310719,0.466564,0.231117,0.0813974,0.0409768,0.0249637,0.0112608,0.00653539,"ds0."
7474076.984,4842742.072,4.91,"z8",72,1,1937,"bt2.",0.223762,11.8134,0.310429,0.466131,0.23097,0.0813518,0.0409546,0.0249495,0.0112543,0.0065315,"ds0."
7474364.316,4842375.84,5.01,"z5",40,1,1938,"bt2.",0.228027,10.2825,0.326693,0.501065,0.206927,0.067646,0.0336307,0.0200856,0.00900633,0.00523469,"ds0."
7473849.332,4842807.84,5.01,"z8",60,1,1945,"bt2.",0.221896,11.7277,0.30753,0.461807,0.229504,0.0808951,0.0407312,0.0248073,0.0111892,0.00649248,"ds0."
7474322.388,4842390.192,5.03,"z5",40,1,1939,"bt2.",0.227608,10.2664,0.326038,0.500047,0.20662,0.0675589,0.0335892,0.0200606,0.00899518,0.00522817,"ds0."
7474046.376,4842518.1,5.1,"z5",43,1,1936,"bt2.",0.226141,10.2099,0.323747,0.496488,0.205545,0.0672538,0.0334439,0.0199731,0.00895614,0.00520534,"ds0."
7473629.4,4842840.356,5.15,"z6",37,1,1940,"bt2.",0.221472,11.4093,0.307755,0.464368,0.22533,0.0784227,0.0393848,0.0238699,0.0107468,0.00622903,"ds0."
7475423.184,4841477.252,5.3,"z2",32,1,1935,"bt2.",0.215894,11.5266,0.298044,0.447082,0.225683,0.0800028,0.0403311,0.0245754,0.0110872,0.00643131,"ds0."
7475518.696,4841439.36,5.3,"z2",100,1,1937,"bt2.",0.215894,11.5266,0.298044,0.447082,0.225683,0.0800028,0.0403311,0.0245754,0.0110872,0.00643131,"ds0."
7475558.612,4841321.032,5.4,"z2",57,1,1936,"bt2.",0.214046,11.4408,0.295187,0.442825,0.224214,0.0795422,0.0401054,0.0244316,0.0110213,0.00639186,"ds0."
7475568.924,4841212.964,5.5,"z2",60,1,1936,"bt2.",0.212203,11.3551,0.29234,0.438582,0.222745,0.0790812,0.0398796,0.0242877,0.0109555,0.00635241,"ds0."
7475254.572,4841208.648,5.61,"z2",80,1,1940,"bt2.",0.210181,11.261,0.28922,0.433933,0.221129,0.0785738,0.0396311,0.0241295,0.0108831,0.00630904,"ds0."
7475532.076,4841043.748,5.67,"z2",125,1,1937,"bt2.",0.20908,11.2098,0.287525,0.431405,0.220248,0.078297,0.0394955,0.0240432,0.0108436,0.00628541,"ds0."
7475612.648,4840863.844,5.81,"z2",48,1,1936,"bt2.",0.206522,11.0906,0.283588,0.425535,0.218194,0.0776514,0.0391792,0.023842,0.0107516,0.00623033,"ds0."
7475872.064,4840640.612,5.96,"z2",57,1,1941,"bt2.",0.203797,10.9633,0.279401,0.41929,0.215998,0.0769604,0.0388406,0.0236268,0.0106532,0.00617147,"ds0."
7475881.032,4840460.348,6.13,"z2",91,1,1937,"bt2.",0.20073,10.8199,0.2747,0.412276,0.213517,0.076179,0.0384577,0.0233836,0.010542,0.00610501,"ds0."
7475490.672,4840349.364,6.34,"z2",130,1,1939,"bt2.",0.196979,10.6442,0.268962,0.403712,0.210467,0.0752171,0.0379863,0.0230845,0.0104054,0.00602337,"ds0."
7475424.304,4840210.132,6.49,"z2",42,1,1936,"bt2.",0.194326,10.5197,0.264914,0.39767,0.2083,0.0745331,0.037651,0.0228719,0.0103083,0.00596542,"ds0."
7475208.64,4839489.2851,7.25,"z6",36,1,1938,"bt2.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475493.83,4838839.28015,7.8,"z2",126,2,1939,"bt2.",0.172333,9.4793,0.231659,0.34795,0.189996,0.0687255,0.0348028,0.0210734,0.00948819,0.00547719,"ds0."
7476175.524,4842543.72,4.04,"z5",44,1,1907,"bt2.",0.248267,11.0564,0.35847,0.550425,0.221592,0.0717897,0.0356021,0.0212738,0.00953706,0.00554543,"ds0."
7474735.508,4843100.416,4.21,"z5",64,1,1928,"bt2.",0.24476,10.923,0.352944,0.541841,0.219072,0.07108,0.0352646,0.0210702,0.0094461,0.00549212,"ds0."
7475463.604,4842635.384,4.22,"z5",45,1,1928,"bt2.",0.244553,10.9151,0.352618,0.541334,0.218923,0.071038,0.0352447,0.0210581,0.00944071,0.00548897,"ds0."
7476178.12,4842338.328,4.24,"z5",39,1,1932,"bt2.",0.244139,10.8993,0.351965,0.54032,0.218625,0.0709538,0.0352046,0.021034,0.00942993,0.00548265,"ds0."
7476093.588,4842346.4,4.26,"z5",61,1,1933,"bt2.",0.243724,10.8835,0.351312,0.539306,0.218326,0.0708695,0.0351646,0.0210098,0.00941913,0.00547632,"ds0."
7476093.032,4842323.844,4.28,"z5",71,1,1933,"bt2.",0.243308,10.8676,0.350658,0.538291,0.218026,0.0707851,0.0351244,0.0209856,0.00940831,0.00546999,"ds0."
7475460.624,4842520.72,4.32,"z5",51,1,1931,"bt2.",0.242477,10.8359,0.34935,0.536258,0.217427,0.070616,0.035044,0.0209371,0.00938664,0.0054573,"ds0."
7476213.436,4842238.752,4.33,"z5",69,1,1931,"bt2.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds0."
